timestamp_utc,symbol,mark_price,bid_price,ask_price,open_price,high_price,low_price,change_pct_vs_open,updated_at,robinhood_url
2026-09-12T18:59:59.044214+00:00,AAVE-USD,126.648043585,125.433059,127.86302817,125.71277341,128.08077435,124.798723845,0.7439738617091094,2026-09-12T18:59:59.312Z,https://robinhood.com/us/en/crypto/aave
2026-09-12T18:59:59.044214+00:00,ADA-USD,0.2074511,0.2054547,0.2094475,0.2089569,0.20978885,0.20709,-0.7206270766842356,2026-09-12T18:59:59.384Z,https://robinhood.com/us/en/crypto/ada
2026-09-12T18:59:59.044214+00:00,AERO-USD,0.565987235,0.56014507,0.5718294,0.57036041,0.59819765,0.55710925,-0.7667388765640321,2026-09-12T18:59:59.216Z,https://robinhood.com/us/en/crypto/aero
2026-09-12T18:59:59.044214+00:00,ALGO-USD,0.093462365,0.09251133,0.0944134,0.094465505,0.0974581,0.09240275,-1.0619114352905852,2026-09-12T18:59:59.161Z,https://robinhood.com/us/en/crypto/algo
2026-09-12T18:59:59.044214+00:00,ARB-USD,0.14082105,0.13945081,0.14219129,0.14112457,0.146336095,0.13970345,-0.21507240022060053,2026-09-12T18:59:59.194Z,https://robinhood.com/us/en/crypto/arb
2026-09-12T18:59:59.044214+00:00,ASTER-USD,0.68772414,0.68094908,0.6944992,0.686651,0.69882729,0.6805745,0.1562860900224463,2026-09-12T18:59:59.216Z,https://robinhood.com/us/en/crypto/aster
2026-09-12T18:59:59.044214+00:00,ATOM-USD,1.62322689,1.6068931,1.63956068,1.63171038,1.6885063,1.6064556,-0.5199139567893125,2026-09-12T18:59:59.043Z,https://robinhood.com/us/en/crypto/atom
2026-09-12T18:59:59.044214+00:00,AVAX-USD,7.37738456,7.30687797,7.44789115,7.45483,7.47985372,7.3665951,-1.038862589757244,2026-09-12T18:59:58.97Z,https://robinhood.com/us/en/crypto/avax
2026-09-12T18:59:59.044214+00:00,AVNT-USD,0.101522925,0.10052,0.10252585,0.101045,0.10237131,0.10045112,0.47298233460339856,2026-09-12T18:59:59.051Z,https://robinhood.com/us/en/crypto/avnt
2026-09-12T18:59:59.044214+00:00,AXS-USD,0.93138227,0.92139,0.94137454,0.932615,0.951063,0.921476315,-0.13217994563673277,2026-09-12T18:59:59.22Z,https://robinhood.com/us/en/crypto/axs
2026-09-12T18:59:59.044214+00:00,BAT-USD,0.072296805,0.07158,0.07301361,0.0717551,0.07478605,0.071599245,0.7549358860903315,2026-09-12T18:59:59.175Z,https://robinhood.com/us/en/crypto/bat
2026-09-12T18:59:59.044214+00:00,BCH-USD,227.033630145,224.80820226,229.25905803,231.032948525,232.7882375,225.62819135,-1.7310597495002928,2026-09-12T18:59:59.297Z,https://robinhood.com/us/en/crypto/bch
