timestamp_utc,symbol,mark_price,bid_price,ask_price,open_price,high_price,low_price,change_pct_vs_open,updated_at,robinhood_url
2026-09-12T05:27:29.617370+00:00,AAVE-USD,125.180934765,123.9703305,126.39153903,125.71277341,125.86646286,124.798723845,-0.4230585568782684,2026-09-12T05:27:29.763Z,https://robinhood.com/us/en/crypto/aave
2026-09-12T05:27:29.617370+00:00,ADA-USD,0.207540085,0.2055469,0.20953327,0.2089569,0.209189035,0.207225,-0.6780417397080394,2026-09-12T05:27:29.272Z,https://robinhood.com/us/en/crypto/ada
2026-09-12T05:27:29.617370+00:00,AERO-USD,0.567429735,0.5615491,0.57331037,0.57036041,0.5894306,0.5625552,-0.5138286158395869,2026-09-12T05:27:29.57Z,https://robinhood.com/us/en/crypto/aero
2026-09-12T05:27:29.617370+00:00,ALGO-USD,0.093609795,0.09266322,0.09455637,0.094465505,0.0974581,0.093509505,-0.9058438844952021,2026-09-12T05:27:29.865Z,https://robinhood.com/us/en/crypto/algo
2026-09-12T05:27:29.617370+00:00,ARB-USD,0.14084572,0.1394744,0.14221704,0.14112457,0.14227685,0.140535435,-0.19759139035817586,2026-09-12T05:27:29.764Z,https://robinhood.com/us/en/crypto/arb
2026-09-12T05:27:29.617370+00:00,ASTER-USD,0.68476825,0.6780277,0.6915088,0.686651,0.6952794,0.68371729,-0.27419314906699965,2026-09-12T05:27:29.388Z,https://robinhood.com/us/en/crypto/aster
2026-09-12T05:27:29.617370+00:00,ATOM-USD,1.649232875,1.63280294,1.66566281,1.63171038,1.67422275,1.62832118,1.073872864619525,2026-09-12T05:27:29.84Z,https://robinhood.com/us/en/crypto/atom
2026-09-12T05:27:29.617370+00:00,AVAX-USD,7.452950825,7.38165119,7.52425046,7.4539,7.47077,7.4340316962,-0.012733937938524682,2026-09-12T05:27:29.764Z,https://robinhood.com/us/en/crypto/avax
2026-09-12T05:27:29.617370+00:00,AVNT-USD,0.101028585,0.1000457,0.10201147,0.101045,0.1020845,0.10045508,-0.016245237270514974,2026-09-12T05:27:29.771Z,https://robinhood.com/us/en/crypto/avnt
2026-09-12T05:27:29.617370+00:00,AXS-USD,0.93241779,0.92227,0.94256558,0.932615,0.94367245,0.93121205,-0.021145917661623253,2026-09-12T05:27:29.471Z,https://robinhood.com/us/en/crypto/axs
2026-09-12T05:27:29.617370+00:00,BAT-USD,0.071930475,0.07121796,0.07264299,0.0717551,0.0727787,0.071599245,0.24440771457358643,2026-09-12T05:27:29.807Z,https://robinhood.com/us/en/crypto/bat
2026-09-12T05:27:29.617370+00:00,BCH-USD,229.62884215,227.43551225,231.82217205,231.032948525,231.114564095,229.485,-0.6077515713513304,2026-09-12T05:27:29.528Z,https://robinhood.com/us/en/crypto/bch
2026-09-12T05:27:29.617370+00:00,BILL-USD,0.01343203,0.01329152,0.01357254,0.013561355,0.01364556,0.01342432,-0.9536288962275621,2026-09-12T05:27:29.763Z,https://robinhood.com/us/en/crypto/bill
2026-09-12T05:27:29.617370+00:00,BIO-USD,0.02531731,0.02506486,0.02556976,0.0255232,0.02572455,0.0252741,-0.8066778460381153,2026-09-12T05:27:29.472Z,https://robinhood.com/us/en/crypto/bio
2026-09-12T05:27:29.617370+00:00,BNB-USD,733.13385768,726.1278128,740.13990256,733.56073926,735.3626978,732.49,-0.058193078930398386,2026-09-12T05:27:29.57Z,https://robinhood.com/us/en/crypto/bnb
2026-09-12T05:27:29.617370+00:00,BONK-USD,2.7519e-06,2.7238e-06,2.78e-06,2.77e-06,2.775e-06,2.735e-06,-0.6534296028880975,2026-09-12T05:27:29.764Z,https://robinhood.com/us/en/crypto/bonk
2026-09-12T05:27:29.617370+00:00,BTC-USD,77214.95222637,76486.9202483,77942.98420444,77261.785,77312.555,77156.785,-0.06061570235530796,2026-09-12T05:27:29.579Z,https://robinhood.com/us/en/crypto/btc
2026-09-12T05:27:29.617370+00:00,CASHCAT-USD,0.16786615,0.16557635,0.17015595,0.1675669,0.169843395,0.164243,0.1785853888805014,2026-09-12T05:27:29.367Z,https://robinhood.com/us/en/crypto/cashcat
2026-09-12T05:27:29.617370+00:00,CC-USD,0.0983495,0.097368,0.099331,0.0988805,0.099080405,0.09825486,-0.5370118476342554,2026-09-12T05:27:29.519Z,https://robinhood.com/us/en/crypto/cc
2026-09-12T05:27:29.617370+00:00,CHIP-USD,0.04735618,0.04689042,0.04782194,0.047468,0.04861035,0.047057555,-0.23556922558356264,2026-09-12T05:27:29.365Z,https://robinhood.com/us/en/crypto/chip
2026-09-12T05:27:29.617370+00:00,COMP-USD,19.958729515,19.76957744,20.14788159,19.96653132,20.15840025,19.89180235,-0.03907441345199922,2026-09-12T05:27:29.365Z,https://robinhood.com/us/en/crypto/comp
2026-09-12T05:27:29.617370+00:00,CRV-USD,0.3351475425,0.331789685,0.3385054,0.336410026,0.3409479,0.334257924,-0.3752811754783928,2026-09-12T05:27:29.666Z,https://robinhood.com/us/en/crypto/crv
2026-09-12T05:27:29.617370+00:00,DOGE-USD,0.08430365,0.08350769,0.08509961,0.0844353,0.0845048,0.084230955,-0.15591820008931206,2026-09-12T05:27:29.377Z,https://robinhood.com/us/en/crypto/doge
2026-09-12T05:27:29.617370+00:00,DOT-USD,1.04368508,1.03340046,1.0539697,1.0467,1.05446905,1.043205835,-0.2880405082640711,2026-09-12T05:27:29.505Z,https://robinhood.com/us/en/crypto/dot
2026-09-12T05:27:29.617370+00:00,EIGEN-USD,0.212556435,0.2102924,0.21482047,0.214933825,0.2163892,0.21203205,-1.106103238985305,2026-09-12T05:27:29.377Z,https://robinhood.com/us/en/crypto/eigen
2026-09-12T05:27:29.617370+00:00,ENA-USD,0.13981642,0.1384834,0.14114944,0.14177,0.14182,0.139689355,-1.3779925231008043,2026-09-12T05:27:29.565Z,https://robinhood.com/us/en/crypto/ena
2026-09-12T05:27:29.617370+00:00,ETC-USD,7.683504225,7.60771769,7.75929076,7.65736652,7.72353135,7.6303035,0.3413406545413737,2026-09-12T05:27:29.467Z,https://robinhood.com/us/en/crypto/etc
2026-09-12T05:27:29.617370+00:00,ETH-USD,2511.15539935,2487.4007987,2534.91,2513.135,2515.42428535,2508.93,-0.07877016753974879,2026-09-12T05:27:29.667Z,https://robinhood.com/us/en/crypto/eth
2026-09-12T05:27:29.617370+00:00,FET-USD,0.1683406,0.1666376,0.1700436,0.168033875,0.16974735,0.16763472,0.18253759844555612,2026-09-12T05:27:29.763Z,https://robinhood.com/us/en/crypto/fet
2026-09-12T05:27:29.617370+00:00,FLOKI-USD,2.47835e-05,2.4547e-05,2.502e-05,2.4935e-05,2.58e-05,2.469e-05,-0.6075797072388215,2026-09-12T05:27:29.313Z,https://robinhood.com/us/en/crypto/floki
2026-09-12T05:27:29.617370+00:00,FLR-USD,0.00637647,0.0063121,0.00644084,0.006394545,0.0064588,0.0062511,-0.2826628008716702,2026-09-12T05:27:29.572Z,https://robinhood.com/us/en/crypto/flr
2026-09-12T05:27:29.617370+00:00,GRAM-USD,1.3597015,1.346427,1.372976,1.3641495,1.3851109,1.35,-0.3260639687952096,2026-09-12T05:27:29.689Z,https://robinhood.com/us/en/crypto/gram
2026-09-12T05:27:29.617370+00:00,GRT-USD,0.01787196,0.01769014,0.01805378,0.0180629,0.0180629,0.017836955,-1.0570838569664924,2026-09-12T05:27:29.373Z,https://robinhood.com/us/en/crypto/grt
2026-09-12T05:27:29.617370+00:00,HBAR-USD,0.074268645,0.0735425,0.07499479,0.074562,0.074659,0.074268,-0.39343767602801566,2026-09-12T05:27:29.579Z,https://robinhood.com/us/en/crypto/hbar
2026-09-12T05:27:29.617370+00:00,HYPE-USD,78.47904846,77.7197,79.23839692,78.88,78.931,78.453,-0.5083057048681467,2026-09-12T05:27:29.374Z,https://robinhood.com/us/en/crypto/hype
2026-09-12T05:27:29.617370+00:00,IMX-USD,0.122111635,0.12082823,0.12339504,0.122072,0.12557125,0.12182439,0.03246854315485632,2026-09-12T05:27:29.781Z,https://robinhood.com/us/en/crypto/imx
2026-09-12T05:27:29.617370+00:00,INJ-USD,5.93345565,5.8755113,5.9914,5.943466195,6.0109877,5.820095,-0.1684294092296102,2026-09-12T05:27:29.628Z,https://robinhood.com/us/en/crypto/inj
2026-09-12T05:27:29.617370+00:00,JTO-USD,0.433951535,0.42951493,0.43838814,0.43489955,0.4438991,0.432059055,-0.21798481971297148,2026-09-12T05:27:29.378Z,https://robinhood.com/us/en/crypto/jto
2026-09-12T05:27:29.617370+00:00,LDO-USD,0.375138885,0.37127072,0.37900705,0.37568856,0.37729515,0.373928705,-0.14631134895351278,2026-09-12T05:27:29.767Z,https://robinhood.com/us/en/crypto/ldo
2026-09-12T05:27:29.617370+00:00,LINK-USD,11.495784065,11.38676953,11.6047986,11.487425,11.53541109,11.46508925,0.07276709097121851,2026-09-12T05:27:29.447Z,https://robinhood.com/us/en/crypto/link
2026-09-12T05:27:29.617370+00:00,LIT-USD,4.346487165,4.30312033,4.389854,4.3595795,4.380863565,4.306620785,-0.30031187640917256,2026-09-12T05:27:29.825Z,https://robinhood.com/us/en/crypto/lit
2026-09-12T05:27:29.617370+00:00,LTC-USD,53.72656879,53.2087514,54.24438618,54.016957405,54.01988105,53.646241495,-0.5375878778635508,2026-09-12T05:27:29.782Z,https://robinhood.com/us/en/crypto/ltc
2026-09-12T05:27:29.617370+00:00,MEGA-USD,0.0374045,0.0370223,0.0377867,0.03772415,0.03802685,0.037145,-0.847335195093853,2026-09-12T05:27:29.372Z,https://robinhood.com/us/en/crypto/mega
