timestamp_utc,symbol,mark_price,bid_price,ask_price,open_price,high_price,low_price,change_pct_vs_open,updated_at,robinhood_url
2026-09-11T07:35:18.624477+00:00,AAVE-USD,123.047050695,121.8657352,124.22836619,121.97371993,123.62046725,121.792696915,0.8799688700287017,2026-09-11T07:35:18.047Z,https://robinhood.com/us/en/crypto/aave
2026-09-11T07:35:18.624477+00:00,ADA-USD,0.20878828,0.20677106,0.2108055,0.20779725,0.21052735,0.207485,0.4769216146989452,2026-09-11T07:35:18.209Z,https://robinhood.com/us/en/crypto/ada
2026-09-11T07:35:18.624477+00:00,AERO-USD,0.554636145,0.54892098,0.56035131,0.54394704,0.5683601,0.5435457,1.965100315648372,2026-09-11T07:35:17.741Z,https://robinhood.com/us/en/crypto/aero
2026-09-11T07:35:18.624477+00:00,ALGO-USD,0.09185992,0.09094748,0.09277236,0.09042202,0.09294725,0.09039338,1.5902099953086557,2026-09-11T07:35:18.009Z,https://robinhood.com/us/en/crypto/algo
2026-09-11T07:35:18.624477+00:00,ARB-USD,0.1446347,0.1432389,0.1460305,0.14611226,0.1496058,0.14410492,-1.0112498431000854,2026-09-11T07:35:18.009Z,https://robinhood.com/us/en/crypto/arb
2026-09-11T07:35:18.624477+00:00,ASTER-USD,0.7105503,0.7036166,0.717484,0.7057985,0.7136,0.7047005,0.6732516433514626,2026-09-11T07:35:18.017Z,https://robinhood.com/us/en/crypto/aster
2026-09-11T07:35:18.624477+00:00,ATOM-USD,1.75823275,1.74083777,1.77562773,1.766448715,1.7780782,1.75090855,-0.4651120029827751,2026-09-11T07:35:18.218Z,https://robinhood.com/us/en/crypto/atom
2026-09-11T07:35:18.624477+00:00,AVAX-USD,7.517897615,7.44614523,7.58965,7.460665,7.546943525,7.4536649886,0.7671248474499286,2026-09-11T07:35:18.056Z,https://robinhood.com/us/en/crypto/avax
2026-09-11T07:35:18.624477+00:00,AVNT-USD,0.09848979,0.09746052,0.09951906,0.097903,0.099258375,0.0977783,0.5993585487676474,2026-09-11T07:35:18.073Z,https://robinhood.com/us/en/crypto/avnt
2026-09-11T07:35:18.624477+00:00,AXS-USD,0.9155441,0.9057482,0.92534,0.910225,0.92064085,0.908542045,0.5843719959350733,2026-09-11T07:35:18.295Z,https://robinhood.com/us/en/crypto/axs
2026-09-11T07:35:18.624477+00:00,BAT-USD,0.071592995,0.07088786,0.07229813,0.0711472,0.07200295,0.0710952,0.6265812287764139,2026-09-11T07:35:17.999Z,https://robinhood.com/us/en/crypto/bat
2026-09-11T07:35:18.624477+00:00,BCH-USD,227.24833287,225.06352479,229.43314095,227.76761271,228.8715549,226.285,-0.22798668951285764,2026-09-11T07:35:17.947Z,https://robinhood.com/us/en/crypto/bch
2026-09-11T07:35:18.624477+00:00,BILL-USD,0.01285755,0.01272346,0.01299164,0.012762315,0.01294075,0.01272523,0.7462204153400132,2026-09-11T07:35:18.008Z,https://robinhood.com/us/en/crypto/bill
2026-09-11T07:35:18.624477+00:00,BIO-USD,0.024978465,0.0247315,0.02522543,0.02502835,0.0251787,0.024875715,-0.19931397794901773,2026-09-11T07:35:18.279Z,https://robinhood.com/us/en/crypto/bio
2026-09-11T07:35:18.624477+00:00,BNB-USD,714.308092425,707.5142568,721.10192805,711.955965035,717.30431701,711.305,0.33037540318725284,2026-09-11T07:35:17.922Z,https://robinhood.com/us/en/crypto/bnb
2026-09-11T07:35:18.624477+00:00,BONK-USD,2.6786e-06,2.65e-06,2.7072e-06,2.685e-06,2.72e-06,2.655e-06,-0.23836126629422932,2026-09-11T07:35:18.218Z,https://robinhood.com/us/en/crypto/bonk
2026-09-11T07:35:18.624477+00:00,BTC-USD,77283.336359205,76553.51715301,78013.1555654,76867.305,77423.618937745,76844.54,0.5412331799651463,2026-09-11T07:35:17.919Z,https://robinhood.com/us/en/crypto/btc
2026-09-11T07:35:18.624477+00:00,CASHCAT-USD,0.173731575,0.17158485,0.1758783,0.16854785,0.17685245,0.160071345,3.0755212837185404,2026-09-11T07:35:18.238Z,https://robinhood.com/us/en/crypto/cashcat
