timestamp_utc,symbol,mark_price,bid_price,ask_price,open_price,high_price,low_price,change_pct_vs_open,updated_at,robinhood_url
2026-09-12T10:16:29.728610+00:00,AAVE-USD,126.76655045,125.5293679,128.003733,125.71277341,126.94111065,124.798723845,0.838241820155545,2026-09-12T10:16:29.528Z,https://robinhood.com/us/en/crypto/aave
2026-09-12T10:16:29.728610+00:00,ADA-USD,0.2085559,0.2065418,0.21057,0.2089569,0.20978885,0.20709,-0.19190560350005786,2026-09-12T10:16:29.973Z,https://robinhood.com/us/en/crypto/ada
2026-09-12T10:16:29.728610+00:00,AERO-USD,0.577676665,0.571773,0.58358033,0.57036041,0.5969445,0.55710925,1.2827424329819794,2026-09-12T10:16:29.534Z,https://robinhood.com/us/en/crypto/aero
2026-09-12T10:16:29.728610+00:00,ALGO-USD,0.092914945,0.09197445,0.09385544,0.094465505,0.0974581,0.09240275,-1.6414033884643993,2026-09-12T10:16:29.991Z,https://robinhood.com/us/en/crypto/algo
2026-09-12T10:16:29.728610+00:00,ARB-USD,0.14295557,0.14156514,0.144346,0.14112457,0.146336095,0.14035899,1.2974353083945618,2026-09-12T10:16:29.79Z,https://robinhood.com/us/en/crypto/arb
2026-09-12T10:16:29.728610+00:00,ASTER-USD,0.6883397,0.6815525,0.6951269,0.686651,0.6952794,0.6805745,0.2459327955540715,2026-09-12T10:16:29.741Z,https://robinhood.com/us/en/crypto/aster
2026-09-12T10:16:29.728610+00:00,ATOM-USD,1.644954345,1.62849988,1.66140881,1.63171038,1.67665575,1.62832118,0.811661503311637,2026-09-12T10:16:30Z,https://robinhood.com/us/en/crypto/atom
2026-09-12T10:16:29.728610+00:00,AVAX-USD,7.44530498,7.37439826,7.5162117,7.45483,7.47985372,7.4147519498,-0.127769781470535,2026-09-12T10:16:29.509Z,https://robinhood.com/us/en/crypto/avax
2026-09-12T10:16:29.728610+00:00,AVNT-USD,0.10105809,0.100072,0.10204418,0.101065,0.102505,0.100035,-0.0068371839905000354,2026-09-12T10:16:29.812Z,https://robinhood.com/us/en/crypto/avnt
2026-09-12T10:16:29.728610+00:00,AXS-USD,0.9279,0.91799,0.93781,0.932615,0.94367245,0.921476315,-0.5055676779807342,2026-09-12T10:16:29.975Z,https://robinhood.com/us/en/crypto/axs
2026-09-12T10:16:29.728610+00:00,BAT-USD,0.072260875,0.0715446,0.07297715,0.0717551,0.07478605,0.071599245,0.7048627902406936,2026-09-12T10:16:30.088Z,https://robinhood.com/us/en/crypto/bat
2026-09-12T10:16:29.728610+00:00,BCH-USD,231.739226975,229.4771058,234.00134815,231.032948525,232.7882375,229.185,0.30570464278327264,2026-09-12T10:16:29.955Z,https://robinhood.com/us/en/crypto/bch
2026-09-12T10:16:29.728610+00:00,BILL-USD,0.013569345,0.01342749,0.0137112,0.013561355,0.013684035,0.013338465,0.05891741643810214,2026-09-12T10:16:29.98Z,https://robinhood.com/us/en/crypto/bill
2026-09-12T10:16:29.728610+00:00,BIO-USD,0.02556876,0.02531399,0.02582353,0.0255232,0.02614155,0.02525657,0.1785042627883653,2026-09-12T10:16:29.819Z,https://robinhood.com/us/en/crypto/bio
2026-09-12T10:16:29.728610+00:00,BNB-USD,736.0330975,728.9989444,743.0672506,733.5385,736.6676,731.51815,0.34007724202615874,2026-09-12T10:16:29.96Z,https://robinhood.com/us/en/crypto/bnb
2026-09-12T10:16:29.728610+00:00,BONK-USD,2.82915e-06,2.7983e-06,2.86e-06,2.77e-06,2.87e-06,2.735e-06,2.1353790613718298,2026-09-12T10:16:29.693Z,https://robinhood.com/us/en/crypto/bonk
2026-09-12T10:16:29.728610+00:00,BTC-USD,77388.241879565,76656.9,78119.58375913,77261.785,77409.995,77156.785,0.16367325653296452,2026-09-12T10:16:29.759Z,https://robinhood.com/us/en/crypto/btc
2026-09-12T10:16:29.728610+00:00,CASHCAT-USD,0.181102515,0.17860341,0.18360162,0.1675669,0.183952605,0.164243,8.077737906471985,2026-09-12T10:16:29.783Z,https://robinhood.com/us/en/crypto/cashcat
2026-09-12T10:16:29.728610+00:00,CC-USD,0.0991575,0.098185,0.10013,0.0988805,0.09944747,0.09825486,0.2801361239071399,2026-09-12T10:16:29.804Z,https://robinhood.com/us/en/crypto/cc
2026-09-12T10:16:29.728610+00:00,CHIP-USD,0.0476037,0.04713579,0.04807161,0.047468,0.04931525,0.046950155,0.28587680121343967,2026-09-12T10:16:29.991Z,https://robinhood.com/us/en/crypto/chip
2026-09-12T10:16:29.728610+00:00,COMP-USD,20.017354215,19.82764326,20.20706517,19.965,20.1263424,19.9,0.26222997746056176,2026-09-12T10:16:30.051Z,https://robinhood.com/us/en/crypto/comp
2026-09-12T10:16:29.728610+00:00,CRV-USD,0.3374852915,0.3341572,0.340813383,0.336410026,0.3409479,0.3303255765,0.31962944528889675,2026-09-12T10:16:29.731Z,https://robinhood.com/us/en/crypto/crv
2026-09-12T10:16:29.728610+00:00,DOGE-USD,0.085025275,0.08421909,0.08583146,0.0844353,0.08515875,0.0842333,0.6987302703963775,2026-09-12T10:16:30.033Z,https://robinhood.com/us/en/crypto/doge
2026-09-12T10:16:29.728610+00:00,DOT-USD,1.04123636,1.03106112,1.0514116,1.0467,1.0774102,1.022081895,-0.5219871978599294,2026-09-12T10:16:30.058Z,https://robinhood.com/us/en/crypto/dot
2026-09-12T10:16:29.728610+00:00,EIGEN-USD,0.217472515,0.21514132,0.21980371,0.214933825,0.2271955,0.21203205,1.1811495933690335,2026-09-12T10:16:29.901Z,https://robinhood.com/us/en/crypto/eigen
2026-09-12T10:16:29.728610+00:00,ENA-USD,0.14184021,0.1404642,0.14321622,0.1417505,0.1434681,0.1396262,0.06328725471867319,2026-09-12T10:16:29.604Z,https://robinhood.com/us/en/crypto/ena
2026-09-12T10:16:29.728610+00:00,ETC-USD,7.715437415,7.6393949,7.79147993,7.65736652,7.78876187,7.6303035,0.7583664024482424,2026-09-12T10:16:29.901Z,https://robinhood.com/us/en/crypto/etc
2026-09-12T10:16:29.728610+00:00,ETH-USD,2533.37354568,2509.431049,2557.31604236,2513.135,2537.31813804,2508.24,0.8053107246526664,2026-09-12T10:16:29.631Z,https://robinhood.com/us/en/crypto/eth
2026-09-12T10:16:29.728610+00:00,FET-USD,0.17061365,0.1688793,0.172348,0.168033875,0.1727597,0.16763472,1.5352707898928155,2026-09-12T10:16:29.991Z,https://robinhood.com/us/en/crypto/fet
2026-09-12T10:16:29.728610+00:00,FLOKI-USD,2.49573e-05,2.47142e-05,2.52004e-05,2.4935e-05,2.5865e-05,2.43684e-05,0.08943252456385833,2026-09-12T10:16:29.6Z,https://robinhood.com/us/en/crypto/floki
2026-09-12T10:16:29.728610+00:00,FLR-USD,0.00639611,0.00633162,0.0064606,0.006394545,0.0064684,0.0062511,0.024473985248367896,2026-09-12T10:16:29.972Z,https://robinhood.com/us/en/crypto/flr
2026-09-12T10:16:29.728610+00:00,GRAM-USD,1.3732168,1.3597746,1.386659,1.3641495,1.3935,1.345,0.6646852122879576,2026-09-12T10:16:29.533Z,https://robinhood.com/us/en/crypto/gram
